"PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","cluster_id"
-4.72989632265551,-0.518265193172793,-0.780909966535272,-2.3089782610618,-0.0715884806051176,0.130235114013319,-1.63059021058678,-1.18353333420148,-1.25312179109309,-1.90171724146888,"Memory CD4 T"
-0.517625427870414,4.59230676659782,5.96056922857524,6.86773639490796,-1.96144349641101,2.78468375088396,-1.51520722937083,-0.356505728967462,0.826212152136459,-0.584194572624852,"B"
-3.18925551789247,-3.46944323503539,-0.846978194715039,-1.99565376607972,-5.10640862603879,2.12371159716863,-0.33661516495569,3.73070608035771,0.903853181379361,-1.13143193535559,"Memory CD4 T"
12.793138735493,0.100825288237326,0.629266177839905,-0.373722535019249,0.219431860157819,-2.8411000786903,-0.812948444146051,0.134616146016001,0.6185380527335,3.44065499980669,"CD14+ Mono"
-3.12906400978876,-6.34788287911607,1.26560015002217,3.01478768712826,7.84529636261288,-1.29897667195144,2.40971033152001,-0.418848347298795,2.88261096279444,1.18979899212352,"NK"
-3.10905371149409,0.926310723838751,-0.665167451626263,-2.31981980880277,-2.004918101701,1.48417895047758,-0.269732605936483,-0.423223994467621,0.207091774016146,1.5410812825311,"Memory CD4 T"
-5.02404583066965,-2.11638876192517,-0.196513073059406,-2.10728399594945,1.11581207915491,0.656560058763022,-2.83524674068189,-1.00470483000263,-1.5947415458583,-0.48836202249093,"CD8 T"
-4.91345445921704,-2.91562796274577,-0.0438140389072415,-0.820240703620801,-0.974340222367061,-0.601898687878149,-3.00533195782791,0.759334684079728,0.847618805681081,0.0787892819019482,"CD8 T"
-5.26665335099891,0.873187913277332,0.394195130580098,0.421428443815573,4.23482294077268,-2.48388000215217,-4.05266232653055,-0.649853371999435,0.464880606241328,0.311989861468412,"CD8 T"
6.26585449094136,0.241689803947005,-1.37704748147218,-1.47899610536546,0.446991512173424,-7.49344294377851,0.537415704899184,-2.10330697565889,1.21767200585241,-1.15135285472167,"FCGR3A+ Mono"
-1.92017777833225,5.87614802351186,5.45261116276319,6.46813658863542,-1.82938809239041,2.2677686691432,-2.14576563822018,-0.249453790771973,1.78138971678174,1.48255553855881,"B"
-5.16865676814598,1.71960639800068,-1.38647193174729,-3.50164190598906,-1.64414113658557,-0.607151191849174,1.22149622561286,-0.891572515907089,0.00919197980114119,0.60164707492796,"Naive CD4 T"
-3.72684295583311,-0.837362382969515,-2.42234743873932,-2.6330067493144,-2.56108949034472,-1.52542798340986,0.859867152544111,0.471143613071111,-0.355247692686143,1.7414106144587,"Memory CD4 T"
13.0624106052186,-0.484231359330441,-1.02083289126425,-2.66916561287786,1.53820891432347,2.25103961200874,0.851009943880694,-0.953144026745209,-0.915319475730453,0.239504855357109,"CD14+ Mono"
-6.79183562587602,0.526205613347454,-1.24450449418798,-2.57707142576284,3.75595288661437,-2.03395420341233,-4.43536796094532,-1.83772142596784,0.592673685108178,2.03665613694185,"CD8 T"
-5.50842812102915,3.7215555854385,-1.58132539354784,-3.0178381666133,3.11469279892396,-3.09945760210699,-1.53344596676326,-0.00909650278021192,1.05731298130094,3.38013616689707,"Naive CD4 T"
16.600578161561,-2.32924770804511,1.35506644118052,0.124122495150298,-1.86364060096271,0.216318411660776,-0.29953490365228,1.47317877320329,-1.13278709174669,0.931980528635137,"CD14+ Mono"
-4.63333676881579,-1.34253176065512,-0.390167965408311,-2.13210298992181,-3.82769054382302,0.506183417505281,-0.97447706575757,0.913685634873423,0.0939597308920748,-1.62878495575306,"Memory CD4 T"
-1.64654548860398,2.14997445293091,4.41272784867654,4.62023174444824,-4.08124594110762,3.07311835926889,-0.394446857702811,1.00154653405059,0.513159290349839,1.59787559255731,"B"
-4.55244426320522,9.47997724728305,3.77039894907113,3.75877085046049,2.2928542304435,-0.67272103917273,0.636719649367831,1.09572949919702,-0.252219227060361,-1.33728035322478,"B"
-2.64589890551839,4.81690779131791,5.61057144469056,5.55986842746883,-2.21427776304543,1.25338310270813,0.298084127882267,3.23901384293915,0.89247713440214,2.0351215766428,"B"
-4.3728967514968,4.7654336608148,-2.29308753352273,-3.24152050888042,4.30223363565463,-3.04601115729241,0.746013027948404,-1.7446663846576,1.36086611945473,0.169553976180711,"Naive CD4 T"
10.8789813372324,1.07376629936246,-1.74817560125256,-4.10011762514805,4.02163634511021,1.21418247355162,0.330897230434934,3.44130596716965,1.24638703554633,-1.94748116594656,"CD14+ Mono"
-1.81914991288388,5.93766139775434,4.19993331893328,5.23741608274215,0.363090214346547,1.67238521329041,-1.06623324301527,0.503528856302866,-0.88593607880766,0.108515035119471,"B"
-5.87683041827157,3.42523322698389,-1.65241716691004,-2.87032604424967,2.32642564963729,-2.93137367565058,0.67037071109399,-1.13124012170188,0.229372019741928,-0.292515260119147,"Naive CD4 T"
-4.57819231740912,0.373672098834114,-0.863401364882073,-2.51860838154611,-0.132159534782011,-0.0614115141261963,1.7045322792751,-0.557076103657751,0.535227544685969,-0.418671476051394,"Naive CD4 T"
8.10460920578284,-3.26729432772666,-2.40466419394846,4.00025822717169,-5.91794677781908,-3.3150675134941,-1.07396215226393,-3.56711684700749,-2.10241352202934,-2.94580714875303,"FCGR3A+ Mono"
-5.21209510027539,1.75726899841178,0.0636497869973029,-2.28386249688061,-1.82837078185738,0.464576414669149,2.06692730190606,-0.34298465026102,-2.98535749352477,-0.00490039313697328,"Naive CD4 T"
-3.24664917633624,-2.53898863750541,0.259881208650018,-2.03323534881212,-4.59059969919588,1.50149964120549,2.20409265425723,6.46700336494722,-2.78606105280441,11.4263493844899,"Memory CD4 T"
11.4050516942816,-3.82924202092894,2.36835033770583,2.4080375834672,-8.43481278221384,-9.44326366613851,2.17976140612045,1.05423625778866,2.17159991716761,-0.166321669105503,"FCGR3A+ Mono"
-5.35661676485543,0.988504474456155,-0.749184517688036,-1.97350279499872,3.05210079641844,-1.61900676746606,-2.21888647758368,-1.97325996438507,-1.19050935360746,1.22206811108551,"Naive CD4 T"
-4.19930787553528,8.44290976230503,3.68554734637433,6.33059025247689,4.62620141894826,-2.70527415855903,0.327206842804777,1.62687103361016,0.322607060414679,-1.92228411400054,"B"
12.0659347029474,1.66101642082904,-0.266249070206981,-2.86250601830982,1.76313139809128,0.660996375908349,0.546971681083362,0.0188707947755651,-1.83404597404668,0.0673079433081474,"CD14+ Mono"
-3.20371563995762,-0.322657258935346,-1.37645742676742,-1.55662899328131,-2.44726638869504,3.00876935516273,-0.74324963747074,-2.11362638997124,1.7316561349898,0.397237725546283,"Memory CD4 T"
16.5528413639444,-0.444733866361433,-0.300440123007652,-0.974262724644228,-0.64622053619096,0.420339241921512,1.21247025629016,-0.617957029386659,-2.75008638252948,0.271174869248901,"CD14+ Mono"
-4.56192330323903,1.17876852599293,-2.16016952439117,-2.26025584162166,1.70967012764804,-1.42611087572309,-2.1981690980512,-0.934401299989987,1.12243592375366,-2.03772260348144,"Naive CD4 T"
10.3473858779638,1.13654828004268,-1.90831327843386,-2.27060608076536,4.98310793199264,1.53071317547513,2.19288018370375,2.15298051418568,1.58020538159673,-2.06529302793858,"CD14+ Mono"
13.1245258406982,-1.67027027544334,0.973274499470102,-1.06950754887688,-2.54850914937922,-4.71937454505886,-0.474133124168742,-0.496200427788514,-1.89257098921506,2.06374455415382,"FCGR3A+ Mono"
-4.84987186072615,0.560657457269962,-0.901220474023041,-1.39865918818996,-1.40370287741071,-1.15894704458796,0.790739484438062,-1.63854559923057,0.24624741685554,0.453576811014444,"Naive CD4 T"
-3.21899112473346,-7.5575516967668,2.60285342448118,3.2798277180926,2.33990938333738,1.12821406702264,0.042294159220342,3.03996077528852,-5.19157011488137,-1.31525250268783,"NK"
-4.24912890714924,-2.38066946475263,-0.497012518701993,-1.23810320418871,0.765165504993652,0.378528974392193,-3.76703133033763,-0.163296036807614,-2.00232856585873,1.33863002258133,"CD8 T"
-4.26317549709941,-2.63293819926738,-1.30133072149066,-1.44916264439292,-0.721689130169459,0.725294105389435,-2.1801339091653,-0.0397548852047439,-1.61018844900469,2.49026224551394,"CD8 T"
-4.51223321523365,2.20097744216812,-1.72365070847315,-1.64269247009504,0.268726271137082,-0.96783875041435,0.862737544737665,-1.85051718511102,0.0682463955384447,-2.12375888015672,"Naive CD4 T"
-4.87881512903843,-0.16225724533438,-1.74480536933473,-2.3948501195743,-1.6805817136948,0.526235112665942,2.20635386462209,0.892829960855742,0.873112504399434,-1.17892208891126,"Naive CD4 T"
-5.3698895675147,0.550760576739611,-3.43050399713057,-2.27248455649772,-1.75345283207462,-0.684429798184824,2.39947244245489,1.058615554899,0.660342256974301,-0.830267502080768,"Naive CD4 T"
-2.74515117625985,0.00895440861199299,0.176324233183295,-0.419113782251524,-1.30853625291083,0.272792263481298,-1.32530971579552,1.05904623140846,3.58195779238486,1.26856205626572,"Memory CD4 T"
-5.79966007288115,2.23256603622449,-2.49720219783928,-2.67422118558679,-0.17737740752993,-0.623126951350612,1.29450171145,-0.756554909126156,-1.42964464435421,0.137291992098519,"Naive CD4 T"
12.7988229357637,-0.337502753070834,-1.19125535227369,-2.56835919856321,1.61448069505823,0.251388353596715,-0.206451742415998,2.25153509288357,-2.41032982093153,0.273380728478589,"CD14+ Mono"
-5.4959193692103,1.43035466908906,-1.15052017926453,-2.94251516659944,1.64045035742461,-0.727152354630547,2.06018613920402,-1.28695087380236,-0.243911594993613,0.599176463605261,"Naive CD4 T"
12.4605300122822,-2.13619647949644,1.21814687735881,1.28148633894738,-6.47123725207727,-8.20852772890163,0.0334621527845497,-1.07711403698637,-0.00194292760661006,-1.90209035981554,"FCGR3A+ Mono"
